event_id,event_type,event_name,description,start_timestamp,end_timestamp,location_id,case_id,primary_entity_type,primary_entity_id,source_id,evidence_id,confidence_score,created_at
E00349,ARREST,Event 00349,Laborum iusto assumenda ipsam recusandae eaque cum tenetur deleniti deserunt veritatis.,2024-09-07 21:02:10,2024-09-08 08:45:10,L00441,,PERSON,P01250,SRC030,EV03239,0.8,2024-06-26 02:53:17
E00350,MEETING,Event 00350,Nihil maiores voluptatem ut aut numquam officia sunt ullam quibusdam officiis.,2026-03-13 18:16:23,2026-03-14 05:09:23,L00591,,PERSON,P02097,SRC016,EV01068,0.92,2025-11-14 08:38:25
E00351,SURVEILLANCE,Event 00351,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-05-08 08:53:37,2024-05-08 11:35:37,L01636,C00674,PERSON,P03952,SRC003,EV04137,0.84,2025-10-12 16:39:23
E00352,MEETING,Event 00352,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-05-14 11:59:51,2024-05-14 19:14:51,L01749,C00894,PERSON,P02063,SRC021,EV01102,0.96,2024-04-23 02:44:55
E00353,MEETING,Event 00353,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-06-04 17:21:40,2026-06-04 19:52:40,L01884,C00480,PERSON,P01532,SRC028,EV02893,0.77,2025-05-24 21:18:11
E00354,ARREST,Event 00354,Repellendus dignissimos tempora velit ipsam amet repellendus laborum quisquam quisquam fugit sit corporis.,2024-07-06 18:18:53,2024-07-07 03:40:53,L01269,C00140,PERSON,P01512,SRC009,EV01586,0.74,2024-01-22 11:47:03
E00355,SURVEILLANCE,Event 00355,Ipsam assumenda magnam eos odit omnis quod enim facere tenetur.,2024-07-14 01:45:17,2024-07-14 12:44:17,L00270,,PERSON,P02239,SRC009,EV00505,0.93,2024-03-31 01:43:21
E00356,ARREST,Event 00356,Impedit excepturi repellendus nemo laborum tenetur recusandae.,2024-10-04 08:50:59,2024-10-04 11:50:59,L00980,C00861,PERSON,P03112,SRC018,EV00597,0.89,2024-06-08 15:18:11
E00357,MEETING,Event 00357,Sequi non quas pariatur nihil id nam voluptate quam.,2026-08-12 22:16:44,2026-08-13 08:14:44,L00377,C00689,PERSON,P03046,SRC015,EV04677,0.78,2025-03-21 01:46:26
E00358,INCIDENT,Event 00358,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-08-17 08:32:35,2025-08-17 16:50:35,L01075,C00650,PERSON,P03074,SRC021,EV02677,0.82,2025-02-12 20:09:10
E00359,SURVEILLANCE,Event 00359,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-08-06 02:37:04,2026-08-06 08:40:04,L00670,,PERSON,P03113,SRC025,EV00557,0.86,2025-04-02 09:27:40
E00360,MEETING,Event 00360,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-04-14 23:36:36,2025-04-15 05:20:36,L00536,C01159,PERSON,P00777,SRC015,EV02929,0.71,2024-08-19 15:16:58
E00361,SURVEILLANCE,Event 00361,Necessitatibus labore sit id nostrum aliquid cum aliquid numquam.,2025-12-02 18:56:33,2025-12-03 01:25:33,L01527,C00176,PERSON,P01009,SRC004,EV01621,0.79,2024-06-21 16:42:34
E00362,ARREST,Event 00362,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-04-16 06:45:11,2025-04-16 09:32:11,L01761,C00047,PERSON,P03104,SRC028,EV00891,0.78,2025-04-26 04:23:25
E00363,CRIME,Event 00363,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-02-05 21:58:11,2025-02-06 09:46:11,L01004,,PERSON,P02954,SRC017,EV03745,0.75,2025-06-22 22:36:49
E00364,INCIDENT,Event 00364,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-11-10 12:27:27,2025-11-10 19:44:27,L01485,,PERSON,P02438,SRC009,EV04500,0.7,2025-12-18 18:33:23
E00365,INCIDENT,Event 00365,Culpa facere asperiores amet consectetur quis vel sapiente culpa accusamus ducimus omnis atque.,2024-01-21 06:46:26,2024-01-21 17:49:26,L01030,C00316,PERSON,P00550,SRC002,EV00331,0.92,2025-07-15 11:47:16
E00366,MEETING,Event 00366,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-10-15 19:56:59,2025-10-16 04:40:59,L01975,,PERSON,P02711,SRC012,EV04874,0.97,2025-08-20 05:07:17
E00367,INCIDENT,Event 00367,Iste temporibus cumque neque sapiente numquam non inventore nisi deleniti iure saepe ad eveniet itaque.,2024-10-22 14:35:54,2024-10-23 01:29:54,L00051,,PERSON,P01403,SRC018,EV01165,0.83,2024-10-13 15:42:03
E00368,CRIME,Event 00368,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-08-26 11:35:10,2025-08-26 17:30:10,L02384,C00836,PERSON,P03069,SRC011,EV01197,0.93,2024-09-24 17:44:09
E00369,CRIME,Event 00369,Ratione eaque ad suscipit cumque rem veniam in.,2024-11-29 06:10:30,2024-11-29 09:24:30,L01574,C00595,PERSON,P01421,SRC004,EV00163,0.95,2024-05-24 21:40:26
E00370,MEETING,Event 00370,Quo veniam voluptatum commodi sit sed libero iusto sit hic delectus at illo minima.,2026-05-01 10:12:29,2026-05-01 12:05:29,L01157,,PERSON,P02880,SRC005,EV02900,0.94,2025-09-21 10:11:28
E00371,CRIME,Event 00371,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-06-16 11:16:50,2024-06-16 20:22:50,L01643,C01128,PERSON,P03097,SRC018,EV02432,0.94,2026-07-07 18:52:39
E00372,SURVEILLANCE,Event 00372,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-01-17 21:00:38,2025-01-18 02:49:38,L01248,C00066,PERSON,P00796,SRC001,EV01439,0.95,2024-03-15 09:29:17
E00373,MEETING,Event 00373,Assumenda delectus rerum aut ipsa repudiandae corporis.,2025-09-28 07:49:13,2025-09-28 13:21:13,L00580,,PERSON,P03373,SRC018,EV03575,0.89,2026-05-02 04:07:37
E00374,INCIDENT,Event 00374,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-04-01 04:39:34,2025-04-01 09:18:34,L01177,C00642,PERSON,P00804,SRC024,EV02578,0.85,2024-06-29 00:11:49
E00375,ARREST,Event 00375,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-03-14 10:59:56,2026-03-14 12:06:56,L00709,C00128,PERSON,P02394,SRC018,EV03035,0.85,2024-08-03 16:05:49
E00376,TRAVEL,Event 00376,A id eligendi cumque fugit facere quo id maiores.,2025-12-17 16:35:55,2025-12-18 03:28:55,L01475,C00753,PERSON,P02438,SRC003,EV02996,0.97,2025-11-10 11:04:05
E00377,SURVEILLANCE,Event 00377,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-06-27 05:43:51,2024-06-27 10:23:51,L01297,C00400,PERSON,P02328,SRC021,EV03365,0.74,2024-05-29 22:03:26
E00378,SURVEILLANCE,Event 00378,Esse quo repellendus eos minus amet facilis incidunt atque.,2024-01-08 20:21:57,2024-01-09 08:19:57,L00620,C00995,PERSON,P02362,SRC003,EV01920,0.8,2025-06-14 00:04:32
E00379,SURVEILLANCE,Event 00379,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-09-12 01:15:26,2025-09-12 03:37:26,L01108,C00320,PERSON,P00109,SRC024,EV00446,0.72,2024-02-20 00:49:31
E00380,TRANSACTION,Event 00380,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-09-21 14:12:00,2025-09-21 14:26:00,L01360,,PERSON,P00876,SRC025,EV01412,0.82,2024-01-27 04:18:52
E00381,CRIME,Event 00381,Eaque unde harum perspiciatis consequatur a tempora.,2025-11-28 05:45:47,2025-11-28 12:28:47,L00620,,PERSON,P02627,SRC014,EV03251,0.95,2025-01-03 05:01:56
E00382,INCIDENT,Event 00382,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-02-06 03:34:53,2026-02-06 08:45:53,L00570,C00323,PERSON,P00742,SRC017,EV00425,0.86,2026-01-03 16:03:52
E00383,SURVEILLANCE,Event 00383,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-08-28 22:49:41,2025-08-29 07:20:41,L01841,C00790,PERSON,P03961,SRC018,EV00697,0.87,2025-07-19 05:50:30
E00384,INCIDENT,Event 00384,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-08-08 22:16:29,2024-08-09 03:36:29,L02227,,PERSON,P03774,SRC013,EV02611,0.72,2025-12-14 16:10:30
E00385,CRIME,Event 00385,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-12-02 17:07:00,2024-12-02 22:09:00,L01871,C01170,PERSON,P03743,SRC005,EV00126,0.98,2025-12-19 19:22:49
E00386,CRIME,Event 00386,Ut corporis non eligendi veritatis officiis porro voluptate nam et ducimus a iste rem nemo magnam.,2026-03-21 15:46:53,2026-03-22 00:46:53,L02345,C00091,PERSON,P02319,SRC012,EV00825,0.79,2026-03-01 09:55:31
E00387,TRAVEL,Event 00387,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-12-07 11:00:46,2025-12-07 21:39:46,L01915,C00568,PERSON,P00077,SRC029,EV02301,0.72,2024-04-12 06:40:24
E00388,TRAVEL,Event 00388,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-04-02 17:14:54,2025-04-03 01:24:54,L00259,C00192,PERSON,P00991,SRC024,EV02672,0.86,2024-08-01 12:42:50
E00389,INCIDENT,Event 00389,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-09-16 05:29:34,2025-09-16 13:26:34,L00048,C01070,PERSON,P02979,SRC002,EV04272,0.96,2026-01-05 15:42:16
E00390,SURVEILLANCE,Event 00390,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-10-16 04:31:34,2025-10-16 06:47:34,L00999,,PERSON,P03890,SRC017,EV00513,0.75,2025-10-16 06:56:14
E00391,SURVEILLANCE,Event 00391,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-10-09 18:25:01,2024-10-10 04:47:01,L02085,C00309,PERSON,P03659,SRC005,EV01249,0.93,2024-07-06 23:24:50
E00392,ARREST,Event 00392,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-06-03 05:55:36,2025-06-03 08:28:36,L02140,C01172,PERSON,P01749,SRC015,EV00315,0.74,2026-06-16 10:41:13
E00393,SURVEILLANCE,Event 00393,Officiis asperiores neque odio tempore architecto culpa sapiente facere esse quo cumque rem.,2025-10-22 12:03:46,2025-10-22 16:52:46,L00537,C00463,PERSON,P01557,SRC003,EV04971,0.78,2026-05-09 12:32:06
E00394,MEETING,Event 00394,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-04-24 02:39:18,2026-04-24 03:02:18,L02337,,PERSON,P01006,SRC002,EV01071,0.85,2026-06-06 23:33:27
E00395,TRANSACTION,Event 00395,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-03-12 13:03:24,2025-03-12 14:18:24,L01387,C00426,PERSON,P01768,SRC011,EV03885,0.81,2026-02-11 04:44:45
E00396,TRANSACTION,Event 00396,Nam voluptatibus consequatur voluptatem est suscipit sequi.,2024-02-15 15:41:13,2024-02-15 19:59:13,L00067,C00950,PERSON,P02016,SRC011,EV00978,0.8,2024-08-22 21:34:09
E00397,INCIDENT,Event 00397,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-09-01 03:11:27,2025-09-01 12:03:27,L01141,,PERSON,P01448,SRC005,EV01414,0.88,2024-11-04 07:29:57
E00398,MEETING,Event 00398,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-04-03 04:51:15,2025-04-03 12:24:15,L01520,C00594,PERSON,P02343,SRC016,EV04855,0.92,2026-08-30 04:02:58
E00399,INCIDENT,Event 00399,Tenetur adipisci fugiat nulla perferendis ullam sapiente.,2026-08-14 23:48:39,2026-08-15 09:09:39,L00907,,PERSON,P02793,SRC023,EV04050,0.88,2024-07-24 08:31:21
E00400,CRIME,Event 00400,Alias quas saepe itaque est rem inventore delectus aut totam.,2024-12-21 15:44:22,2024-12-21 19:39:22,L01330,C00846,PERSON,P03319,SRC017,EV01188,0.86,2024-03-30 14:22:47
E00401,TRAVEL,Event 00401,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-05-31 12:06:45,2024-05-31 18:31:45,L00704,C00927,PERSON,P00338,SRC029,EV00343,0.82,2025-01-20 14:48:58
E00402,SURVEILLANCE,Event 00402,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-08-23 05:41:57,2025-08-23 17:09:57,L01879,C00697,PERSON,P01562,SRC016,EV01592,0.75,2026-08-03 17:14:55
E00403,TRANSACTION,Event 00403,Repudiandae aut corrupti iure soluta quisquam distinctio autem sint nostrum eveniet debitis voluptate.,2025-06-26 18:40:26,2025-06-26 19:09:26,L01891,C01097,PERSON,P03076,SRC029,EV04920,0.91,2024-05-20 18:50:24
E00404,ARREST,Event 00404,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-12-14 19:08:23,2024-12-15 03:25:23,L01329,C01078,PERSON,P00735,SRC012,EV00471,0.92,2026-08-13 09:16:12
E00405,SURVEILLANCE,Event 00405,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-02-04 10:14:27,2025-02-04 10:33:27,L01098,C00545,PERSON,P02641,SRC019,EV00451,0.77,2024-01-25 02:36:40
E00406,TRANSACTION,Event 00406,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-10-22 01:18:23,2025-10-22 11:44:23,L00447,C00938,PERSON,P01428,SRC028,EV04527,0.77,2025-01-10 13:56:23
E00407,SURVEILLANCE,Event 00407,Saepe asperiores fugiat debitis vitae veniam in ipsa nam ab possimus repellat perspiciatis.,2026-06-07 21:47:39,2026-06-08 04:27:39,L00726,C01185,PERSON,P01273,SRC008,EV03338,0.97,2024-06-06 19:28:16
E00408,CRIME,Event 00408,Non recusandae recusandae assumenda ullam consequuntur architecto alias.,2024-11-29 09:30:32,2024-11-29 10:00:32,L01318,C00077,PERSON,P01507,SRC026,EV04989,0.87,2025-05-30 21:58:22
E00409,TRANSACTION,Event 00409,Voluptatibus atque error id vitae perferendis sit reiciendis.,2024-01-10 08:07:22,2024-01-10 18:21:22,L02208,C01058,PERSON,P00525,SRC030,EV02818,0.73,2026-03-30 01:34:40
E00410,SURVEILLANCE,Event 00410,Molestiae ex excepturi dicta iusto ullam occaecati.,2026-07-31 13:08:46,2026-07-31 16:19:46,L01704,,PERSON,P00992,SRC006,EV02468,0.82,2024-04-10 14:22:36
E00411,SURVEILLANCE,Event 00411,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-10-28 17:47:08,2024-10-29 00:44:08,L00246,C01162,PERSON,P01261,SRC027,EV03908,0.86,2025-08-01 22:28:31
E00412,CRIME,Event 00412,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-04-02 02:38:20,2024-04-02 11:39:20,L02118,C00808,PERSON,P03200,SRC028,EV00442,0.74,2026-01-15 05:19:22
E00413,TRAVEL,Event 00413,Corporis ea maiores voluptates in animi tempora sapiente saepe unde enim laudantium perferendis occaecati tempore.,2026-03-20 15:31:23,2026-03-20 17:12:23,L01830,C00474,PERSON,P01360,SRC002,EV00241,0.89,2024-11-01 22:05:49
E00414,CRIME,Event 00414,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-04-24 02:54:46,2024-04-24 04:53:46,L01971,,PERSON,P01899,SRC004,EV01194,0.97,2024-08-09 16:45:08
E00415,ARREST,Event 00415,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-12-15 04:57:47,2024-12-15 06:16:47,L00422,C00518,PERSON,P00216,SRC022,EV00711,0.9,2025-11-20 11:51:23
E00416,ARREST,Event 00416,Vel corporis expedita cumque facilis impedit placeat.,2026-02-03 08:24:23,2026-02-03 18:51:23,L02156,,PERSON,P02778,SRC008,EV02381,0.86,2025-01-02 18:46:16
E00417,MEETING,Event 00417,Dignissimos optio reiciendis magni aperiam ducimus expedita reiciendis ducimus dicta assumenda quod dicta quia.,2025-03-29 11:57:01,2025-03-29 17:40:01,L01662,C00634,PERSON,P00695,SRC021,EV01397,0.83,2025-12-08 01:28:12
E00418,ARREST,Event 00418,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-05-15 18:37:14,2024-05-16 05:58:14,L02253,,PERSON,P00766,SRC019,EV01581,0.95,2024-07-23 15:24:26
